X,Y,Z
5.767089200000000419e+05,5.188137980000000447e+06,1.638100000000000023e+02
5.767276300000000047e+05,5.188122959999999963e+06,1.574099999999999966e+02
5.767097000000000698e+05,5.188137280000000261e+06,1.635399999999999920e+02
5.767329500000000698e+05,5.188118669999999925e+06,1.571800000000000068e+02
5.767093399999999674e+05,5.188137500000000000e+06,1.636599999999999966e+02
5.766943000000000466e+05,5.188149209999999963e+06,1.619500000000000171e+02
5.767249799999999814e+05,5.188124780000000261e+06,1.576599999999999966e+02
5.767015000000000000e+05,5.188143389999999665e+06,1.611500000000000057e+02
5.767264500000000698e+05,5.188123520000000484e+06,1.575200000000000102e+02
5.767068699999999953e+05,5.188139080000000075e+06,1.611299999999999955e+02
5.767265899999999674e+05,5.188123310000000522e+06,1.574600000000000080e+02
5.766984500000000698e+05,5.188145620000000112e+06,1.611500000000000057e+02
5.767251300000000047e+05,5.188124400000000373e+06,1.576500000000000057e+02
5.767333900000000140e+05,5.188117839999999851e+06,1.568600000000000136e+02
5.767143000000000466e+05,5.188133000000000000e+06,1.604200000000000159e+02
5.767322900000000373e+05,5.188118629999999888e+06,1.571299999999999955e+02
5.767096199999999953e+05,5.188136759999999776e+06,1.633300000000000125e+02
5.767299699999999721e+05,5.188120350000000559e+06,1.571400000000000148e+02
5.767057800000000279e+05,5.188139589999999851e+06,1.611700000000000159e+02
5.767297000000000698e+05,5.188120469999999739e+06,1.570300000000000011e+02
5.766943499999999767e+05,5.188148540000000037e+06,1.619099999999999966e+02
5.767231400000000140e+05,5.188125610000000335e+06,1.577000000000000171e+02
5.767344300000000512e+05,5.188116570000000298e+06,1.563499999999999943e+02
5.767230400000000373e+05,5.188125570000000298e+06,1.576700000000000159e+02
5.767348200000000652e+05,5.188116179999999702e+06,1.562899999999999920e+02
5.767130500000000466e+05,5.188133540000000037e+06,1.605800000000000125e+02
5.767339100000000326e+05,5.188116839999999851e+06,1.565999999999999943e+02
5.767122600000000093e+05,5.188134100000000559e+06,1.606800000000000068e+02
5.767350999999999767e+05,5.188115770000000484e+06,1.563199999999999932e+02
5.767237800000000279e+05,5.188124669999999925e+06,1.575000000000000000e+02
5.767331800000000512e+05,5.188117240000000224e+06,1.566700000000000159e+02
5.767054899999999907e+05,5.188139310000000522e+06,1.611500000000000057e+02
5.767231600000000326e+05,5.188125089999999851e+06,1.575300000000000011e+02
5.767332500000000000e+05,5.188117100000000559e+06,1.565699999999999932e+02
5.767087099999999627e+05,5.188136830000000075e+06,1.633199999999999932e+02
5.767292500000000000e+05,5.188120169999999925e+06,1.569399999999999977e+02
5.766965999999999767e+05,5.188146139999999665e+06,1.613499999999999943e+02
5.767140200000000186e+05,5.188132310000000522e+06,1.603000000000000114e+02
5.767311500000000233e+05,5.188118560000000522e+06,1.567800000000000011e+02
5.767014899999999907e+05,5.188142190000000410e+06,1.610999999999999943e+02
5.767230899999999674e+05,5.188124850000000559e+06,1.575200000000000102e+02
5.767321199999999953e+05,5.188117679999999702e+06,1.567700000000000102e+02
5.767098900000000140e+05,5.188135469999999739e+06,1.607899999999999920e+02
5.767230500000000466e+05,5.188124790000000037e+06,1.575200000000000102e+02
5.766978200000000652e+05,5.188144910000000149e+06,1.611400000000000148e+02
5.767230600000000559e+05,5.188124730000000447e+06,1.575600000000000023e+02
5.767075400000000373e+05,5.188137120000000112e+06,1.610600000000000023e+02
5.767135500000000466e+05,5.188132339999999851e+06,1.605699999999999932e+02
5.767316500000000233e+05,5.188117799999999814e+06,1.566500000000000057e+02
5.767098000000000466e+05,5.188135270000000484e+06,1.607599999999999909e+02
5.767249899999999907e+05,5.188123000000000000e+06,1.576700000000000159e+02
5.766940000000000000e+05,5.188147730000000447e+06,1.619200000000000159e+02
5.767096600000000326e+05,5.188135299999999814e+06,1.607800000000000011e+02
5.767267800000000279e+05,5.188121490000000224e+06,1.573199999999999932e+02
5.767076900000000605e+05,5.188136980000000447e+06,1.631700000000000159e+02
5.767138699999999953e+05,5.188131790000000037e+06,1.601599999999999966e+02
5.766997900000000373e+05,5.188142910000000149e+06,1.610000000000000000e+02
5.767096300000000047e+05,5.188135139999999665e+06,1.607700000000000102e+02
5.767238599999999860e+05,5.188123629999999888e+06,1.574600000000000080e+02
5.766916500000000233e+05,5.188149400000000373e+06,1.624799999999999898e+02
5.767093200000000652e+05,5.188135280000000261e+06,1.608000000000000114e+02
5.767222000000000698e+05,5.188124820000000298e+06,1.575800000000000125e+02
5.767342500000000000e+05,5.188115200000000186e+06,1.562400000000000091e+02
5.767094200000000419e+05,5.188135110000000335e+06,1.607800000000000011e+02
5.767251900000000605e+05,5.188122389999999665e+06,1.576200000000000045e+02
5.767075799999999581e+05,5.188136719999999739e+06,1.630500000000000114e+02
5.767095500000000466e+05,5.188134929999999702e+06,1.607899999999999920e+02
5.767235999999999767e+05,5.188123549999999814e+06,1.575300000000000011e+02
5.766935700000000652e+05,5.188147560000000522e+06,1.619900000000000091e+02
5.767091199999999953e+05,5.188135190000000410e+06,1.608100000000000023e+02
5.767135100000000093e+05,5.188131679999999702e+06,1.603700000000000045e+02
5.766814300000000512e+05,5.188157160000000149e+06,1.629799999999999898e+02
5.767084899999999907e+05,5.188135610000000335e+06,1.609399999999999977e+02
5.767217900000000373e+05,5.188124799999999814e+06,1.575800000000000125e+02
5.766816700000000419e+05,5.188156889999999665e+06,1.630000000000000000e+02
5.767075300000000279e+05,5.188136320000000298e+06,1.610500000000000114e+02
5.767088900000000140e+05,5.188135219999999739e+06,1.608300000000000125e+02
5.767099400000000605e+05,5.188134370000000112e+06,1.607400000000000091e+02
5.767245700000000652e+05,5.188122520000000484e+06,1.575600000000000023e+02
5.766819400000000605e+05,5.188156580000000075e+06,1.630000000000000000e+02
5.767080400000000373e+05,5.188135810000000522e+06,1.609900000000000091e+02
5.767093100000000559e+05,5.188134790000000037e+06,1.608000000000000114e+02
5.767238299999999581e+05,5.188122980000000447e+06,1.574099999999999966e+02
5.766819599999999627e+05,5.188156490000000224e+06,1.630099999999999909e+02
5.767080100000000093e+05,5.188135740000000224e+06,1.609900000000000091e+02
5.767090799999999581e+05,5.188134870000000112e+06,1.607899999999999920e+02
5.767102000000000698e+05,5.188134000000000000e+06,1.606700000000000159e+02
5.766812600000000093e+05,5.188156950000000186e+06,1.629699999999999989e+02
5.766823499999999767e+05,5.188156100000000559e+06,1.630000000000000000e+02
5.767081400000000140e+05,5.188135570000000298e+06,1.609399999999999977e+02
5.767092000000000698e+05,5.188134700000000186e+06,1.608000000000000114e+02
5.767110799999999581e+05,5.188133230000000447e+06,1.610500000000000114e+02
5.767260200000000186e+05,5.188121049999999814e+06,1.570800000000000125e+02
5.766818200000000652e+05,5.188156429999999702e+06,1.630099999999999909e+02
5.766913800000000047e+05,5.188148839999999851e+06,1.625099999999999909e+02
5.767081500000000233e+05,5.188135469999999739e+06,1.609200000000000159e+02
5.767092000000000698e+05,5.188134610000000335e+06,1.607700000000000102e+02
5.767122000000000698e+05,5.188132299999999814e+06,1.611599999999999966e+02
5.767238299999999581e+05,5.188122679999999702e+06,1.573799999999999955e+02
5.766820100000000093e+05,5.188156209999999963e+06,1.630099999999999909e+02
5.766869100000000326e+05,5.188152310000000522e+06,1.630099999999999909e+02
5.767083000000000466e+05,5.188135250000000000e+06,1.608900000000000148e+02
5.767093699999999953e+05,5.188134389999999665e+06,1.607500000000000000e+02
5.767132299999999814e+05,5.188131330000000075e+06,1.604399999999999977e+02
5.766817000000000698e+05,5.188156360000000335e+06,1.630099999999999909e+02
5.766827600000000093e+05,5.188155520000000484e+06,1.630099999999999909e+02
5.767006199999999953e+05,5.188141209999999963e+06,1.609699999999999989e+02
5.767085899999999674e+05,5.188134950000000186e+06,1.608400000000000034e+02
5.767096500000000233e+05,5.188134089999999851e+06,1.607100000000000080e+02
5.767237299999999814e+05,5.188122600000000559e+06,1.572599999999999909e+02
5.766817800000000279e+05,5.188156200000000186e+06,1.630300000000000011e+02
5.766828100000000559e+05,5.188155400000000373e+06,1.630000000000000000e+02
5.766945100000000093e+05,5.188146030000000261e+06,1.616500000000000057e+02
5.767084899999999907e+05,5.188134940000000410e+06,1.608499999999999943e+02
5.767095600000000559e+05,5.188134089999999851e+06,1.607100000000000080e+02
5.767234500000000698e+05,5.188122700000000186e+06,1.572400000000000091e+02
5.766810600000000559e+05,5.188156679999999702e+06,1.629799999999999898e+02
5.766821500000000233e+05,5.188155839999999851e+06,1.630000000000000000e+02
5.766832199999999721e+05,5.188155000000000000e+06,1.630200000000000102e+02
5.767004699999999721e+05,5.188141150000000373e+06,1.609399999999999977e+02
5.767088699999999953e+05,5.188134530000000261e+06,1.607700000000000102e+02
5.767116400000000140e+05,5.188132469999999739e+06,1.617199999999999989e+02
5.767242600000000093e+05,5.188122000000000000e+06,1.573900000000000148e+02
5.766818499999999767e+05,5.188155990000000224e+06,1.630099999999999909e+02
5.766828900000000140e+05,5.188155179999999702e+06,1.630000000000000000e+02
5.766890000000000000e+05,5.188150320000000298e+06,1.627500000000000000e+02
5.767085700000000652e+05,5.188134679999999702e+06,1.608199999999999932e+02
5.767113200000000652e+05,5.188132620000000112e+06,1.617100000000000080e+02
5.767241099999999860e+05,5.188122040000000037e+06,1.573799999999999955e+02
5.766813699999999953e+05,5.188156280000000261e+06,1.629900000000000091e+02
5.766824300000000512e+05,5.188155450000000186e+06,1.630000000000000000e+02
5.766835000000000000e+05,5.188154600000000559e+06,1.630200000000000102e+02
5.767009000000000233e+05,5.188140660000000149e+06,1.609799999999999898e+02
5.767090600000000559e+05,5.188134219999999739e+06,1.607299999999999898e+02
5.767219300000000512e+05,5.188123700000000186e+06,1.578400000000000034e+02
5.766813299999999581e+05,5.188156219999999739e+06,1.630000000000000000e+02
5.766824100000000326e+05,5.188155389999999665e+06,1.630000000000000000e+02
5.766834599999999627e+05,5.188154560000000522e+06,1.630200000000000102e+02
5.767005600000000559e+05,5.188140839999999851e+06,1.609399999999999977e+02
5.767087900000000373e+05,5.188134320000000298e+06,1.607599999999999909e+02
5.767216099999999860e+05,5.188123860000000335e+06,1.577500000000000000e+02
5.766814599999999627e+05,5.188156049999999814e+06,1.630000000000000000e+02
5.766825200000000186e+05,5.188155209999999963e+06,1.630000000000000000e+02
5.766835799999999581e+05,5.188154389999999665e+06,1.629900000000000091e+02
5.767079100000000326e+05,5.188134959999999963e+06,1.608600000000000136e+02
5.767102600000000093e+05,5.188133120000000112e+06,1.607800000000000011e+02
5.766813000000000466e+05,5.188156080000000075e+06,1.629900000000000091e+02
5.766823800000000047e+05,5.188155240000000224e+06,1.630000000000000000e+02
5.766834300000000512e+05,5.188154400000000373e+06,1.630099999999999909e+02
5.766871800000000512e+05,5.188151459999999963e+06,1.631200000000000045e+02
5.767069599999999627e+05,5.188135629999999888e+06,1.609799999999999898e+02
5.767109300000000512e+05,5.188132600000000559e+06,1.617700000000000102e+02
5.766815300000000279e+05,5.188155810000000522e+06,1.629900000000000091e+02
5.766825799999999581e+05,5.188154990000000224e+06,1.629900000000000091e+02
5.766836300000000047e+05,5.188154160000000149e+06,1.629600000000000080e+02
5.766868699999999953e+05,5.188151639999999665e+06,1.632400000000000091e+02
5.767054799999999814e+05,5.188136700000000186e+06,1.609900000000000091e+02
5.766807900000000373e+05,5.188156310000000522e+06,1.629699999999999989e+02
5.766818599999999860e+05,5.188155459999999963e+06,1.629799999999999898e+02
5.766829300000000512e+05,5.188154639999999665e+06,1.629900000000000091e+02
5.766839300000000512e+05,5.188153830000000075e+06,1.629500000000000171e+02
5.766870700000000652e+05,5.188151389999999665e+06,1.630800000000000125e+02
5.767100600000000559e+05,5.188132969999999739e+06,1.607299999999999898e+02
5.766809100000000326e+05,5.188156129999999888e+06,1.629799999999999898e+02
5.766819699999999721e+05,5.188155299999999814e+06,1.629900000000000091e+02
5.766830400000000373e+05,5.188154469999999739e+06,1.630000000000000000e+02
5.766840799999999581e+05,5.188153650000000373e+06,1.629600000000000080e+02
5.766854400000000605e+05,5.188152560000000522e+06,1.629600000000000080e+02
5.767111800000000512e+05,5.188132200000000186e+06,1.619399999999999977e+02
5.766814100000000326e+05,5.188155660000000149e+06,1.629799999999999898e+02
5.766824500000000698e+05,5.188154830000000075e+06,1.629799999999999898e+02
5.766835100000000093e+05,5.188154009999999776e+06,1.629600000000000080e+02
5.766845500000000466e+05,5.188153190000000410e+06,1.629300000000000068e+02
5.766913599999999860e+05,5.188147759999999776e+06,1.624200000000000159e+02
5.767132099999999627e+05,5.188130100000000559e+06,1.591800000000000068e+02
5.766814699999999721e+05,5.188155540000000037e+06,1.629900000000000091e+02
5.766825300000000279e+05,5.188154679999999702e+06,1.629799999999999898e+02
5.766835700000000652e+05,5.188153879999999888e+06,1.629399999999999977e+02
5.766845999999999767e+05,5.188153060000000522e+06,1.629099999999999966e+02
5.766958100000000559e+05,5.188144020000000484e+06,1.612899999999999920e+02
5.767136099999999860e+05,5.188129700000000186e+06,1.591400000000000148e+02
5.766815400000000373e+05,5.188155400000000373e+06,1.629799999999999898e+02
5.766825899999999674e+05,5.188154549999999814e+06,1.629799999999999898e+02
5.766836199999999953e+05,5.188153759999999776e+06,1.629399999999999977e+02
5.766846400000000140e+05,5.188152929999999702e+06,1.629000000000000057e+02
5.766894400000000605e+05,5.188149120000000112e+06,1.626400000000000148e+02
5.766805999999999767e+05,5.188156060000000522e+06,1.629600000000000080e+02
5.766816600000000326e+05,5.188155200000000186e+06,1.629699999999999989e+02
5.766827000000000698e+05,5.188154370000000112e+06,1.629799999999999898e+02
5.766837399999999907e+05,5.188153570000000298e+06,1.629300000000000068e+02
5.766847800000000279e+05,5.188152759999999776e+06,1.628900000000000148e+02
5.766947199999999721e+05,5.188144719999999739e+06,1.615099999999999909e+02
5.767131300000000047e+05,5.188129900000000373e+06,1.591299999999999955e+02
5.766813599999999860e+05,5.188155360000000335e+06,1.629799999999999898e+02
5.766824100000000326e+05,5.188154530000000261e+06,1.629799999999999898e+02
5.766834400000000605e+05,5.188153730000000447e+06,1.629399999999999977e+02
5.766844799999999814e+05,5.188152910000000149e+06,1.629000000000000057e+02
5.766855500000000466e+05,5.188152060000000522e+06,1.629399999999999977e+02
5.767076300000000047e+05,5.188134400000000373e+06,1.608100000000000023e+02
5.766806199999999953e+05,5.188155870000000112e+06,1.629699999999999989e+02
5.766816800000000512e+05,5.188155040000000037e+06,1.629799999999999898e+02
5.766827399999999907e+05,5.188154200000000186e+06,1.629699999999999989e+02
5.766837600000000093e+05,5.188153379999999888e+06,1.629200000000000159e+02
5.766848000000000466e+05,5.188152549999999814e+06,1.629000000000000057e+02
5.766859500000000698e+05,5.188151669999999925e+06,1.629600000000000080e+02
5.767102299999999814e+05,5.188132360000000335e+06,1.614900000000000091e+02
5.766809100000000326e+05,5.188155549999999814e+06,1.629799999999999898e+02
5.766819699999999721e+05,5.188154719999999739e+06,1.629799999999999898e+02
5.766830100000000093e+05,5.188153900000000373e+06,1.629900000000000091e+02
5.766840500000000466e+05,5.188153080000000075e+06,1.629300000000000068e+02
5.766850999999999767e+05,5.188152250000000000e+06,1.629200000000000159e+02
5.766866099999999860e+05,5.188151049999999814e+06,1.629399999999999977e+02
